iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
OWID_AFR,,Africa,2020-09-11,1339233.0,8695.0,7829.0,32355.0,231.0,218.857,975.061,6.331,5.7,23.557,0.168,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-12,1346641.0,7408.0,7831.286,32501.0,146.0,207.571,980.455,5.394,5.702,23.663,0.106,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-13,1353386.0,6745.0,7677.429,32622.0,121.0,192.857,985.365,4.911,5.59,23.751,0.088,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-14,1359867.0,6481.0,7621.429,32793.0,171.0,186.143,990.084,4.719,5.549,23.876,0.125,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-15,1366423.0,6556.0,7461.0,33070.0,277.0,193.429,994.857,4.773,5.432,24.077,0.202,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-16,1373750.0,7327.0,7322.857,33249.0,179.0,191.571,1000.192,5.335,5.332,24.208,0.13,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-17,1382352.0,8602.0,7402.0,33428.0,179.0,186.286,1006.455,6.263,5.389,24.338,0.13,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-18,1390520.0,8168.0,7326.714,33621.0,193.0,180.857,1012.402,5.947,5.334,24.479,0.141,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-19,1399248.0,8728.0,7515.286,33823.0,202.0,188.857,1018.756,6.355,5.472,24.626,0.147,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-20,1407668.0,8420.0,7754.571,33956.0,133.0,190.571,1024.887,6.13,5.646,24.722,0.097,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-21,1413814.0,6146.0,7706.714,34082.0,126.0,184.143,1029.361,4.475,5.611,24.814,0.092,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-22,1420652.0,6838.0,7747.0,34322.0,240.0,178.857,1034.34,4.979,5.64,24.989,0.175,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-23,1429378.0,8726.0,7946.857,34531.0,209.0,183.143,1040.693,6.353,5.786,25.141,0.152,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-24,1437564.0,8186.0,7887.429,34706.0,175.0,182.571,1046.653,5.96,5.743,25.269,0.127,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-25,1445542.0,7978.0,7860.286,34860.0,154.0,177.0,1052.462,5.809,5.723,25.381,0.112,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-26,1451954.0,6412.0,7529.429,35028.0,168.0,172.143,1057.13,4.668,5.482,25.503,0.122,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-27,1460322.0,8368.0,7522.0,35163.0,135.0,172.429,1063.223,6.093,5.477,25.601,0.098,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-28,1465989.0,5667.0,7453.571,35457.0,294.0,196.429,1067.349,4.126,5.427,25.815,0.214,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-29,1473500.0,7511.0,7549.714,35674.0,217.0,193.143,1072.817,5.469,5.497,25.973,0.158,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-30,1481930.0,8430.0,7507.429,35863.0,189.0,190.286,1078.955,6.138,5.466,26.111,0.138,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-01,1489195.0,7265.0,7375.857,36080.0,217.0,196.286,1084.244,5.289,5.37,26.269,0.158,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-02,1498044.0,8849.0,7500.286,36229.0,149.0,195.571,1090.687,6.443,5.461,26.377,0.108,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-03,1506872.0,8828.0,7845.429,36340.0,111.0,187.429,1097.115,6.427,5.712,26.458,0.081,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-04,1514965.0,8093.0,7806.143,36510.0,170.0,192.429,1103.007,5.892,5.683,26.582,0.124,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-05,1519672.0,4707.0,7669.0,36638.0,128.0,168.714,1106.434,3.427,5.584,26.675,0.093,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-06,1526267.0,6595.0,7538.143,36826.0,188.0,164.571,1111.236,4.802,5.488,26.812,0.137,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-07,1536821.0,10554.0,7841.571,37095.0,269.0,176.0,1118.92,7.684,5.709,27.008,0.196,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-08,1547725.0,10904.0,8361.429,37393.0,301.0,188.0,1126.859,7.939,6.088,27.225,0.219,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-09,1556288.0,8563.0,8320.571,37629.0,236.0,200.429,1133.093,6.234,6.058,27.397,0.172,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-10,1569819.0,13531.0,8992.429,37900.0,271.0,223.286,1142.945,9.852,6.547,27.594,0.197,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-11,1578797.0,8978.0,9118.857,38108.0,208.0,228.714,1149.481,6.537,6.639,27.745,0.151,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-12,1584674.0,5877.0,9286.0,38301.0,193.0,238.0,1153.76,4.279,6.761,27.886,0.141,0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-13,1592514.0,7840.0,9463.857,38572.0,271.0,249.857,1159.468,5.708,6.89,28.083,0.197,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-14,1604026.0,11512.0,9600.714,38835.0,263.0,249.0,1167.85,8.382,6.99,28.275,0.191,0.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-15,1613133.0,9107.0,9344.0,39089.0,254.0,242.286,1174.48,6.631,6.803,28.46,0.185,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-16,1623813.0,10680.0,9646.429,39296.0,207.0,238.143,1182.256,7.776,7.023,28.61,0.151,0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-17,1638080.0,14267.0,9751.571,39561.0,265.0,237.286,1192.644,10.387,7.1,28.803,0.193,0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-18,1646273.0,8193.0,9639.429,39746.0,185.0,234.0,1198.609,5.965,7.018,28.938,0.135,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-19,1655958.0,9685.0,10183.429,39930.0,184.0,232.714,1205.66,7.051,7.414,29.072,0.134,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-20,1665745.0,9787.0,10461.571,40228.0,298.0,236.571,1212.786,7.126,7.617,29.289,0.217,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-21,1676224.0,10479.0,10314.0,40480.0,252.0,235.0,1220.415,7.629,7.509,29.472,0.183,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-22,1687190.0,10966.0,10579.571,40696.0,216.0,229.571,1228.399,7.984,7.703,29.63,0.157,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-23,1697608.0,10418.0,10542.143,40920.0,224.0,232.0,1235.985,7.585,7.675,29.793,0.163,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-24,1709369.0,11761.0,10184.143,41143.0,223.0,226.0,1244.547,8.563,7.415,29.955,0.162,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-25,1718465.0,9096.0,10313.143,41259.0,116.0,216.143,1251.17,6.623,7.509,30.04,0.084,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-26,1729156.0,10691.0,10456.857,41607.0,348.0,239.571,1258.954,7.784,7.613,30.293,0.253,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-27,1737828.0,8672.0,10297.571,41789.0,182.0,223.0,1265.268,6.314,7.497,30.425,0.133,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-28,1749731.0,11903.0,10501.0,42135.0,346.0,236.429,1273.934,8.666,7.646,30.677,0.252,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-29,1760797.0,11066.0,10515.286,42337.0,202.0,234.429,1281.991,8.057,7.656,30.824,0.147,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-30,1774401.0,13604.0,10970.429,42629.0,292.0,244.143,1291.896,9.905,7.987,31.037,0.213,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-31,1785475.0,11074.0,10872.286,42853.0,224.0,244.286,1299.958,8.063,7.916,31.2,0.163,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-01,1795768.0,10293.0,11043.286,43175.0,322.0,273.714,1307.452,7.494,8.04,31.435,0.234,0.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-02,1803344.0,7576.0,10598.286,43389.0,214.0,254.571,1312.968,5.516,7.716,31.59,0.156,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-03,1814219.0,10875.0,10913.0,43705.0,316.0,273.714,1320.886,7.918,7.945,31.82,0.23,0.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-04,1828228.0,14009.0,11213.857,43940.0,235.0,257.857,1331.086,10.2,8.165,31.992,0.171,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-05,1843619.0,15391.0,11831.714,44244.0,304.0,272.429,1342.291,11.206,8.614,32.213,0.221,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-06,1855337.0,11718.0,11562.286,44467.0,223.0,262.571,1350.823,8.532,8.418,32.375,0.162,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-07,1870356.0,15019.0,12125.857,44845.0,378.0,284.571,1361.758,10.935,8.829,32.65,0.275,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-08,1882860.0,12504.0,12441.714,45360.0,516.0,312.286,1370.862,9.104,9.058,33.025,0.376,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-09,1891757.0,8897.0,12630.429,45609.0,249.0,317.286,1377.339,6.478,9.196,33.207,0.181,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-10,1904921.0,13164.0,12957.429,45950.0,341.0,320.857,1386.924,9.584,9.434,33.455,0.248,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-11,1918938.0,14017.0,12958.571,46282.0,332.0,334.714,1397.129,10.205,9.435,33.697,0.242,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-12,1934695.0,15757.0,13010.857,46551.0,269.0,329.714,1408.601,11.472,9.473,33.893,0.196,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-13,1949358.0,14663.0,13431.571,46831.0,280.0,337.857,1419.277,10.676,9.779,34.096,0.204,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-14,1963445.0,14087.0,13298.429,47066.0,235.0,317.429,1429.534,10.256,9.682,34.268,0.171,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-15,1976005.0,12560.0,13306.429,47362.0,296.0,286.0,1438.678,9.145,9.688,34.483,0.216,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-16,1986322.0,10317.0,13509.286,47641.0,279.0,290.286,1446.19,7.512,9.836,34.686,0.203,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-17,1999195.0,12873.0,13467.714,48034.0,393.0,297.714,1455.562,9.372,9.805,34.972,0.286,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-18,2014480.0,15285.0,13648.857,48426.0,392.0,306.286,1466.691,11.129,9.937,35.258,0.285,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-19,2028406.0,13926.0,13387.286,48702.0,276.0,307.286,1476.83,10.139,9.747,35.459,0.201,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-20,2044150.0,15744.0,13541.714,49114.0,412.0,326.143,1488.293,11.463,9.859,35.759,0.3,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-21,2057507.0,13357.0,13437.429,49428.0,314.0,337.429,1498.018,9.725,9.783,35.987,0.229,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-22,2070302.0,12795.0,13471.0,49718.0,290.0,336.571,1507.333,9.316,9.808,36.198,0.211,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-23,2080377.0,10075.0,13436.429,49987.0,269.0,335.143,1514.669,7.335,9.783,36.394,0.196,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-24,2092881.0,12504.0,13383.714,50331.0,344.0,328.143,1523.773,9.104,9.744,36.645,0.25,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-25,2107527.0,14646.0,13292.429,50646.0,315.0,317.143,1534.436,10.663,9.678,36.874,0.229,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-26,2121460.0,13933.0,13293.429,50944.0,298.0,320.286,1544.58,10.144,9.679,37.091,0.217,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-27,2137499.0,16039.0,13335.571,51264.0,320.0,307.143,1556.258,11.678,9.709,37.324,0.233,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-28,2150900.0,13401.0,13341.857,51499.0,235.0,295.857,1566.015,9.757,9.714,37.495,0.171,0.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-29,2163977.0,13077.0,13382.143,51723.0,224.0,286.429,1575.536,9.521,9.743,37.658,0.163,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-30,2174318.0,10341.0,13420.143,51992.0,269.0,286.429,1583.065,7.529,9.771,37.854,0.196,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-01,2185155.0,10837.0,13182.0,52250.0,258.0,274.143,1590.955,7.89,9.597,38.042,0.188,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-02,2201566.0,16411.0,13434.143,52580.0,330.0,276.286,1602.903,11.948,9.781,38.282,0.24,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-03,2217208.0,15642.0,13678.286,52847.0,267.0,271.857,1614.292,11.389,9.959,38.477,0.194,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-04,2235176.0,17968.0,13953.857,53277.0,430.0,287.571,1627.374,13.082,10.159,38.79,0.313,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-05,2249944.0,14768.0,14149.143,53564.0,287.0,295.0,1638.126,10.752,10.302,38.999,0.209,0.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-06,2263420.0,13476.0,14206.143,53870.0,306.0,306.714,1647.938,9.812,10.343,39.221,0.223,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-07,2274054.0,10634.0,14248.0,54118.0,248.0,303.714,1655.68,7.742,10.374,39.402,0.181,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-08,2287309.0,13255.0,14593.429,54520.0,402.0,324.286,1665.331,9.651,10.625,39.695,0.293,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-09,2306706.0,19397.0,15020.0,54870.0,350.0,327.143,1679.453,14.122,10.936,39.949,0.255,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-10,2325841.0,19135.0,15519.0,55264.0,394.0,345.286,1693.385,13.932,11.299,40.236,0.287,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-11,2344920.0,19079.0,15677.714,55662.0,398.0,340.714,1707.276,13.891,11.415,40.526,0.29,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-12,2363057.0,18137.0,16159.0,55988.0,326.0,346.286,1720.481,13.205,11.765,40.763,0.237,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-13,2379283.0,16226.0,16551.857,56334.0,346.0,352.0,1732.294,11.814,12.051,41.015,0.252,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-14,2390688.0,11405.0,16662.0,56645.0,311.0,361.0,1740.598,8.304,12.131,41.242,0.226,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-15,2408675.0,17987.0,17338.0,57072.0,427.0,364.571,1753.694,13.096,12.623,41.553,0.311,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-16,2429803.0,21162.0,17590.143,57418.0,346.0,364.0,1769.077,15.408,12.807,41.805,0.252,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-17,2450322.0,20519.0,17787.857,57814.0,396.0,364.286,1784.016,14.939,12.951,42.093,0.288,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-18,2469642.0,19320.0,17822.286,58310.0,496.0,378.286,1798.083,14.066,12.976,42.454,0.361,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-19,2490910.0,21268.0,18269.571,58759.0,449.0,395.857,1813.567,15.485,13.302,42.781,0.327,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-20,2509336.0,18426.0,18583.857,59099.0,340.0,395.0,1826.983,13.415,13.53,43.028,0.248,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-12-21,2526123.0,16787.0,19352.714,59528.0,429.0,411.857,1839.205,12.222,14.09,43.341,0.312,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373486472.0,,,,,,,,,,,,,,,,,,
