location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred
Africa,OWID_AFR,2022-03-02,412960401,257649030,173853914,12150864,2910899,1989450,30.07,18.76,12.66,0.88,1448,1173588,0.085
Africa,OWID_AFR,2022-03-03,413281897,257789394,173864282,12155707,2524542,1919179,30.09,18.77,12.66,0.89,1397,1094146,0.08
Africa,OWID_AFR,2022-03-04,414529278,258547673,174176068,13210446,2643086,1931897,30.18,18.82,12.68,0.96,1407,1109580,0.081
Africa,OWID_AFR,2022-03-05,419078308,260554085,175476743,13231006,2323348,1796579,30.51,18.97,12.78,0.96,1308,1020133,0.074
Africa,OWID_AFR,2022-03-06,420509498,261416666,175944542,13238729,2285904,1786115,30.62,19.03,12.81,0.96,1300,1021437,0.074
Africa,OWID_AFR,2022-03-07,420613447,261446623,175971388,13294082,2380222,1784477,30.62,19.04,12.81,0.97,1299,1021071,0.074
Albania,ALB,2021-01-10,0,0,,,,,0.0,0.0,,,,,
Albania,ALB,2021-01-11,,,,,,64,,,,,22,64,0.002
Albania,ALB,2021-01-12,128,128,,,,64,0.0,0.0,,,22,64,0.002
Albania,ALB,2021-01-13,188,188,,,60,63,0.01,0.01,,,22,63,0.002
Albania,ALB,2021-01-14,266,266,,,78,66,0.01,0.01,,,23,66,0.002
Albania,ALB,2021-01-15,308,308,,,42,62,0.01,0.01,,,22,62,0.002
Albania,ALB,2021-01-16,369,369,,,61,62,0.01,0.01,,,22,62,0.002
Albania,ALB,2021-01-17,405,405,,,36,58,0.01,0.01,,,20,58,0.002
Albania,ALB,2021-01-18,447,447,,,42,55,0.02,0.02,,,19,55,0.002
Albania,ALB,2021-01-19,483,483,,,36,51,0.02,0.02,,,18,51,0.002
Albania,ALB,2021-01-20,519,519,,,36,47,0.02,0.02,,,16,47,0.002
Albania,ALB,2021-01-21,549,549,,,30,40,0.02,0.02,,,14,40,0.001
Albania,ALB,2021-01-22,,,,,,34,,,,,12,34,0.001
Albania,ALB,2021-01-23,,,,,,26,,,,,9,26,0.001
Albania,ALB,2021-01-24,,,,,,21,,,,,7,21,0.001
Albania,ALB,2021-01-25,,,,,,15,,,,,5,15,0.001
Albania,ALB,2021-01-26,,,,,,9,,,,,3,9,0.0
Albania,ALB,2021-01-27,,,,,,4,,,,,1,4,0.0
Albania,ALB,2021-01-28,,,,,,0,,,,,0,0,0.0
Albania,ALB,2021-01-29,,,,,,0,,,,,0,0,0.0
Albania,ALB,2021-01-30,,,,,,0,,,,,0,0,0.0
Albania,ALB,2021-01-31,,,,,,0,,,,,0,0,0.0
Albania,ALB,2021-02-01,,,,,,0,,,,,0,0,0.0
Albania,ALB,2021-02-02,550,549,1,,,0,0.02,0.02,0.0,,0,0,0.0
Albania,ALB,2021-02-03,,,,,,12,,,,,4,3,0.0
Albania,ALB,2021-02-04,,,,,,24,,,,,8,6,0.0
Albania,ALB,2021-02-05,,,,,,35,,,,,12,9,0.0
Albania,ALB,2021-02-06,,,,,,47,,,,,16,11,0.0
Albania,ALB,2021-02-07,,,,,,59,,,,,21,14,0.0
Albania,ALB,2021-02-08,,,,,,71,,,,,25,17,0.001
Albania,ALB,2021-02-09,1127,689,438,,,82,0.04,0.02,0.02,,29,20,0.001
Albania,ALB,2021-02-10,,,,,,81,,,,,28,24,0.001
Albania,ALB,2021-02-11,,,,,,79,,,,,27,29,0.001
Albania,ALB,2021-02-12,,,,,,78,,,,,27,33,0.001
Albania,ALB,2021-02-13,,,,,,76,,,,,26,37,0.001
Albania,ALB,2021-02-14,,,,,,75,,,,,26,42,0.001
Albania,ALB,2021-02-15,,,,,,73,,,,,25,46,0.002
Albania,ALB,2021-02-16,,,,,,72,,,,,25,50,0.002
Albania,ALB,2021-02-17,1701,1090,611,,,72,0.06,0.04,0.02,,25,50,0.002
Albania,ALB,2021-02-18,3049,2438,611,,1348,254,0.11,0.08,0.02,,88,236,0.008
Albania,ALB,2021-02-19,4177,,,,1128,405,0.15,,,,141,358,0.012
Albania,ALB,2021-02-20,,,,,,516,,,,,180,481,0.017
Albania,ALB,2021-02-21,,,,,,627,,,,,218,604,0.021
Albania,ALB,2021-02-22,6728,6073,655,,,739,0.23,0.21,0.02,,257,726,0.025
Albania,ALB,2021-02-23,,,,,,891,,,,,310,1515,0.053
Albania,ALB,2021-02-24,,,,,,1043,,,,,363,2305,0.08
Albania,ALB,2021-02-25,10135,,,,,1012,0.35,,,,352,2909,0.101
Albania,ALB,2021-02-26,,,,,,1000,,,,,348,3575,0.124
Albania,ALB,2021-02-27,,,,,,1027,,,,,357,4242,0.148
Albania,ALB,2021-02-28,,,,,,1054,,,,,367,4908,0.171
Albania,ALB,2021-03-01,14295,,,,,1081,0.5,,,,376,5575,0.194
Albania,ALB,2021-03-02,,,,,,1026,,,,,357,5575,0.194
Albania,ALB,2021-03-03,15793,,,,,971,0.55,,,,338,5575,0.194
Albania,ALB,2021-03-04,,,,,,927,,,,,323,5575,0.194
Albania,ALB,2021-03-05,,,,,,897,,,,,312,5575,0.194
Albania,ALB,2021-03-06,,,,,,867,,,,,302,5575,0.194
Albania,ALB,2021-03-07,,,,,,838,,,,,292,5575,0.194
Albania,ALB,2021-03-08,,,,,,808,,,,,281,5575,0.194
Albania,ALB,2021-03-09,,,,,,820,,,,,285,5575,0.194
Albania,ALB,2021-03-10,21613,,,,,831,0.75,,,,289,5575,0.194
Albania,ALB,2021-03-11,,,,,,857,,,,,298,5575,0.194
Albania,ALB,2021-03-12,23635,,,,,883,0.82,,,,307,5575,0.194
Albania,ALB,2021-03-13,,,,,,1042,,,,,363,5575,0.194
Albania,ALB,2021-03-14,,,,,,1201,,,,,418,5575,0.194
Albania,ALB,2021-03-15,,,,,,1361,,,,,474,5575,0.194
Albania,ALB,2021-03-16,,,,,,1520,,,,,529,5575,0.194
Albania,ALB,2021-03-17,33369,,,,,1679,1.16,,,,584,5575,0.194
Albania,ALB,2021-03-18,,,,,,1960,,,,,682,5575,0.194
Albania,ALB,2021-03-19,,,,,,2240,,,,,780,5575,0.194
Albania,ALB,2021-03-20,,,,,,2386,,,,,831,5575,0.194
Albania,ALB,2021-03-21,,,,,,2533,,,,,882,5575,0.194
Albania,ALB,2021-03-22,48229,,,,,2679,1.68,,,,932,5575,0.194
Albania,ALB,2021-03-23,51690,,,,3461,2895,1.8,,,,1008,5575,0.194
Albania,ALB,2021-03-24,53992,,,,2302,2946,1.88,,,,1025,5575,0.194
Albania,ALB,2021-03-25,59348,,,,5356,3287,2.07,,,,1144,5575,0.194
Albania,ALB,2021-03-26,62248,,,,2900,3276,2.17,,,,1140,5575,0.194
Albania,ALB,2021-03-27,64075,,,,1827,3113,2.23,,,,1084,5575,0.194
Albania,ALB,2021-03-28,78000,,,,13925,4678,2.71,,,,1628,5575,0.194
Albania,ALB,2021-03-29,,,,,,7204,,,,,2508,5575,0.194
Albania,ALB,2021-03-30,119321,,,,,9662,4.15,,,,3363,5575,0.194
Albania,ALB,2021-03-31,138846,,,,19525,12122,4.83,,,,4219,5575,0.194
Albania,ALB,2021-04-01,155463,,,,16617,13731,5.41,,,,4779,5575,0.194
Albania,ALB,2021-04-02,172486,,,,17023,15748,6.0,,,,5482,5575,0.194
Albania,ALB,2021-04-03,185496,,,,13010,17346,6.46,,,,6038,5575,0.194
Albania,ALB,2021-04-04,192882,,,,7386,16412,6.71,,,,5713,5575,0.194
Albania,ALB,2021-04-05,206708,,,,13826,15435,7.2,,,,5373,5575,0.194
Albania,ALB,2021-04-06,221588,,,,14880,14610,7.71,,,,5085,5575,0.194
Albania,ALB,2021-04-07,232379,,,,10791,13362,8.09,,,,4651,5575,0.194
Albania,ALB,2021-04-08,242542,,,,10163,12440,8.44,,,,4330,5575,0.194
Albania,ALB,2021-04-09,250676,,,,8134,11170,8.73,,,,3888,5575,0.194
Albania,ALB,2021-04-10,256810,,,,6134,10188,8.94,,,,3546,5575,0.194
Albania,ALB,2021-04-11,,,,,,9898,,,,,3445,5575,0.194
Albania,ALB,2021-04-12,267531,,,,,8689,9.31,,,,3024,5575,0.194
Albania,ALB,2021-04-13,281216,,,,13685,8518,9.79,,,,2965,5575,0.194
Albania,ALB,2021-04-14,,,,,,8639,,,,,3007,5575,0.194
Albania,ALB,2021-04-15,304488,,,,,8849,10.6,,,,3080,5575,0.194
Albania,ALB,2021-04-16,314622,,,,10134,9135,10.95,,,,3180,5575,0.194
Albania,ALB,2021-04-17,324840,,,,10218,9719,11.31,,,,3383,5575,0.194
Albania,ALB,2021-04-18,332905,,,,8065,10105,11.59,,,,3517,5575,0.194
Albania,ALB,2021-04-19,345934,,,,13029,11200,12.04,,,,3898,5575,0.194
Albania,ALB,2021-04-20,350000,,,,4066,9826,12.18,,,,3420,5575,0.194
Albania,ALB,2021-04-21,372075,,,,22075,11318,12.95,,,,3940,5575,0.194
Albania,ALB,2021-04-22,382998,,,,10923,11216,13.33,,,,3904,5575,0.194
Albania,ALB,2021-04-23,391351,,,,8353,10961,13.62,,,,3815,5575,0.194
Albania,ALB,2021-04-24,400064,,,,8713,10746,13.93,,,,3740,5575,0.194
Albania,ALB,2021-04-25,,,,,,10205,,,,,3552,5575,0.194
Albania,ALB,2021-04-26,408619,,,,,8955,14.22,,,,3117,5575,0.194
Albania,ALB,2021-04-27,416855,,,,8236,9551,14.51,,,,3324,5575,0.194
Albania,ALB,2021-04-28,433628,,,,16773,8793,15.09,,,,3061,5575,0.194
Albania,ALB,2021-04-29,453248,,,,19620,10036,15.78,,,,3493,5575,0.194
Albania,ALB,2021-04-30,476903,,,,23655,12222,16.6,,,,4254,5575,0.194
Albania,ALB,2021-05-01,494028,,,,17125,13423,17.2,,,,4672,5575,0.194
Albania,ALB,2021-05-02,,,,,,14489,,,,,5043,5575,0.194
Albania,ALB,2021-05-03,517501,,,,,15555,18.01,,,,5414,5575,0.194
Albania,ALB,2021-05-04,537387,,,,19886,17219,18.71,,,,5994,5575,0.194
Albania,ALB,2021-05-05,556584,,,,19197,17565,19.37,,,,6114,5575,0.194
Albania,ALB,2021-05-06,572226,,,,15642,16997,19.92,,,,5916,5575,0.194
Albania,ALB,2021-05-07,585693,,,,13467,15541,20.39,,,,5409,5575,0.194
Albania,ALB,2021-05-08,596766,,,,11073,14677,20.77,,,,5109,5575,0.194
Albania,ALB,2021-05-09,600000,,,,3234,13462,20.88,,,,4686,5575,0.194
Albania,ALB,2021-05-10,612959,,,,12959,13637,21.34,,,,4747,5575,0.194
Albania,ALB,2021-05-11,622507,440921,181586,,9548,12160,21.67,15.35,6.32,,4233,5575,0.194
Albania,ALB,2021-05-12,632676,444755,187921,,10169,10870,22.02,15.48,6.54,,3784,5326,0.185
Albania,ALB,2021-05-13,638338,445402,192936,,5662,9445,22.22,15.5,6.72,,3288,4622,0.161
Albania,ALB,2021-05-14,653330,448571,204759,,14992,9662,22.74,15.61,7.13,,3363,4279,0.149
Albania,ALB,2021-05-15,,,,,,9355,,,,,3256,3883,0.135
Albania,ALB,2021-05-16,,,,,,10166,,,,,3539,3487,0.121
Albania,ALB,2021-05-17,680083,456980,223103,,,9589,23.67,15.91,7.77,,3338,3091,0.108
Albania,ALB,2021-05-18,688947,460191,228756,,8864,9491,23.98,16.02,7.96,,3304,2753,0.096
Albania,ALB,2021-05-19,697811,463402,234409,,8864,9305,24.29,16.13,8.16,,3239,2664,0.093
Albania,ALB,2021-05-20,703743,466083,237660,,5932,9344,24.5,16.22,8.27,,3252,2954,0.103
Albania,ALB,2021-05-21,708846,469169,239677,,5103,7931,24.67,16.33,8.34,,2761,2943,0.102
Albania,ALB,2021-05-22,,,,,,7212,,,,,2510,2804,0.098
Albania,ALB,2021-05-23,716616,472840,243776,,,6493,24.94,16.46,8.49,,2260,2666,0.093
Albania,ALB,2021-05-24,725135,475237,249898,,8519,6436,25.24,16.54,8.7,,2240,2608,0.091
Albania,ALB,2021-05-25,,,,,,6873,,,,,2392,2475,0.086
Albania,ALB,2021-05-26,748986,479789,269197,,,7311,26.07,16.7,9.37,,2545,2341,0.081
Albania,ALB,2021-05-27,759043,481788,277255,,10057,7900,26.42,16.77,9.65,,2750,2244,0.078
Albania,ALB,2021-05-28,,,,,,7798,,,,,2714,1963,0.068
Albania,ALB,2021-05-29,,,,,,7869,,,,,2739,1862,0.065
Albania,ALB,2021-05-30,772204,485162,287042,,,7941,26.88,16.89,9.99,,2764,1760,0.061
Albania,ALB,2021-05-31,776461,486128,290333,,4257,7332,27.03,16.92,10.11,,2552,1556,0.054
Albania,ALB,2021-06-01,780342,487078,293264,,3881,6183,27.16,16.95,10.21,,2152,1366,0.048
Albania,ALB,2021-06-02,,,,,,4978,,,,,1733,1254,0.044
Albania,ALB,2021-06-03,787321,490050,297271,,,4040,27.4,17.06,10.35,,1406,1180,0.041
Albania,ALB,2021-06-04,,,,,,3951,,,,,1375,1137,0.04
Albania,ALB,2021-06-05,,,,,,3863,,,,,1345,1094,0.038
Albania,ALB,2021-06-06,798624,492522,306102,,,3774,27.8,17.14,10.65,,1314,1051,0.037
Albania,ALB,2021-06-07,803682,493346,310336,,5058,3889,27.97,17.17,10.8,,1354,1031,0.036
Albania,ALB,2021-06-08,809992,494437,315555,,6310,4236,28.19,17.21,10.98,,1474,1051,0.037
Albania,ALB,2021-06-09,816556,496024,320532,,6564,4675,28.42,17.27,11.16,,1627,1066,0.037
Albania,ALB,2021-06-10,823053,498437,324616,,6497,5105,28.65,17.35,11.3,,1777,1198,0.042
Albania,ALB,2021-06-11,830281,501735,328546,,7228,5599,28.9,17.46,11.44,,1949,1552,0.054
Albania,ALB,2021-06-12,834868,503721,331147,,4587,5716,29.06,17.53,11.53,,1990,1718,0.06
Albania,ALB,2021-06-13,836430,504257,332173,,1562,5401,29.11,17.55,11.56,,1880,1676,0.058
Albania,ALB,2021-06-14,842535,507764,334771,,6105,5550,29.33,17.67,11.65,,1932,2060,0.072
Albania,ALB,2021-06-15,848430,507854,340576,,5895,5491,29.53,17.68,11.85,,1911,1917,0.067
Albania,ALB,2021-06-16,854227,509282,344945,,5797,5382,29.73,17.73,12.01,,1873,1894,0.066
Albania,ALB,2021-06-17,862628,511175,351453,,8401,5654,30.03,17.79,12.23,,1968,1820,0.063
Albania,ALB,2021-06-18,,,,,,5492,,,,,1912,1573,0.055
Albania,ALB,2021-06-19,,,,,,5707,,,,,1986,1513,0.053
Albania,ALB,2021-06-20,880912,515884,365028,,,6355,30.66,17.96,12.71,,2212,1661,0.058
Albania,ALB,2021-06-21,890052,519674,370378,,9140,6788,30.98,18.09,12.89,,2363,1701,0.059
Albania,ALB,2021-06-22,901429,525800,375629,,11377,7571,31.38,18.3,13.07,,2635,2564,0.089
Albania,ALB,2021-06-23,912874,532225,380649,,11445,8378,31.77,18.53,13.25,,2916,3278,0.114
Albania,ALB,2021-06-24,922886,537018,385868,,10012,8608,32.12,18.69,13.43,,2996,3692,0.129
Albania,ALB,2021-06-25,,,,,,8472,,,,,2949,3835,0.133
Albania,ALB,2021-06-26,,,,,,8335,,,,,2901,3978,0.138
Albania,ALB,2021-06-27,,,,,,8198,,,,,2854,4121,0.143
Albania,ALB,2021-06-28,943439,547300,396139,,,7627,32.84,19.05,13.79,,2655,3947,0.137
Albania,ALB,2021-06-29,955498,556252,399246,,12059,7724,33.26,19.36,13.9,,2689,4350,0.151
Albania,ALB,2021-06-30,968034,564530,403504,,12536,7880,33.69,19.65,14.05,,2743,4615,0.161
Albania,ALB,2021-07-01,974486,567084,407402,,6452,7371,33.92,19.74,14.18,,2566,4295,0.149
Albania,ALB,2021-07-02,981499,569352,412147,,7013,7639,34.16,19.82,14.35,,2659,4252,0.148
Albania,ALB,2021-07-03,,,,,,7409,,,,,2579,4057,0.141
Albania,ALB,2021-07-04,988550,571759,416791,,,7178,34.41,19.9,14.51,,2498,3861,0.134
Albania,ALB,2021-07-05,994081,574187,419894,,5531,7235,34.6,19.99,14.62,,2518,3841,0.134
Albania,ALB,2021-07-06,1000063,576905,423158,,5982,6366,34.81,20.08,14.73,,2216,2950,0.103
Albania,ALB,2021-07-07,1005663,579552,426111,,5600,5376,35.0,20.17,14.83,,1871,2146,0.075
Albania,ALB,2021-07-08,1011297,582106,429191,,5634,5259,35.2,20.26,14.94,,1831,2146,0.075
Albania,ALB,2021-07-09,1016554,584832,431722,,5257,5008,35.38,20.36,15.03,,1743,2211,0.077
Albania,ALB,2021-07-10,1021408,587238,434170,,4854,5198,35.55,20.44,15.11,,1809,2383,0.083
Albania,ALB,2021-07-11,1022802,587876,434926,,1394,4893,35.6,20.46,15.14,,1703,2302,0.08
Albania,ALB,2021-07-12,1029234,590476,438758,,6432,5022,35.83,20.55,15.27,,1748,2327,0.081
Albania,ALB,2021-07-13,1035667,592502,443165,,6433,5086,36.05,20.62,15.43,,1770,2228,0.078
Albania,ALB,2021-07-14,1043499,594669,448830,,7832,5405,36.32,20.7,15.62,,1881,2160,0.075
Albania,ALB,2021-07-15,1052108,596977,455131,,8609,5830,36.62,20.78,15.84,,2029,2124,0.074
Albania,ALB,2021-07-16,1060042,599387,460655,,7934,6213,36.9,20.86,16.03,,2163,2079,0.072
Albania,ALB,2021-07-17,1067135,601701,465434,,7093,6532,37.14,20.94,16.2,,2274,2066,0.072
Albania,ALB,2021-07-18,1069365,602460,466905,,2230,6652,37.22,20.97,16.25,,2315,2083,0.073
Albania,ALB,2021-07-19,,,,,,6666,,,,,2320,2218,0.077
Albania,ALB,2021-07-20,1082424,609538,472886,,,6680,37.68,21.22,16.46,,2325,2434,0.085
Albania,ALB,2021-07-21,1095453,616592,478861,,13029,7422,38.13,21.46,16.67,,2583,3132,0.109
Albania,ALB,2021-07-22,1109785,624490,485295,,14332,8240,38.63,21.74,16.89,,2868,3930,0.137
Albania,ALB,2021-07-23,,,,,,8486,,,,,2954,4327,0.151
Albania,ALB,2021-07-24,,,,,,8853,,,,,3082,4737,0.165
Albania,ALB,2021-07-25,1138771,640047,498724,,,9915,39.64,22.28,17.36,,3451,5370,0.187
Albania,ALB,2021-07-26,,,,,,10447,,,,,3636,5604,0.195
Albania,ALB,2021-07-27,,,,,,10978,,,,,3821,5838,0.203
Albania,ALB,2021-07-28,,,,,,10581,,,,,3683,5570,0.194
Albania,ALB,2021-07-29,1179769,660756,519013,,,9998,41.06,23.0,18.07,,3480,5181,0.18
Albania,ALB,2021-07-30,1190847,665632,525215,,11078,10200,41.45,23.17,18.28,,3550,5137,0.179
Albania,ALB,2021-07-31,1198933,670215,528718,,8086,9975,41.73,23.33,18.4,,3472,5051,0.176
Albania,ALB,2021-08-01,1203087,672765,530322,,4154,9188,41.88,23.42,18.46,,3198,4674,0.163
Albania,ALB,2021-08-02,1212761,677938,534823,,9674,9106,42.21,23.6,18.62,,3170,4673,0.163
Albania,ALB,2021-08-03,1221640,683052,538588,,8879,8910,42.52,23.78,18.75,,3101,4664,0.162
Albania,ALB,2021-08-04,1229405,687768,541637,,7765,8555,42.79,23.94,18.85,,2978,4598,0.16
Albania,ALB,2021-08-05,1238036,693000,545036,,8631,8324,43.09,24.12,18.97,,2897,4606,0.16
Albania,ALB,2021-08-06,,,,,,7785,,,,,2710,4551,0.158
Albania,ALB,2021-08-07,,,,,,7673,,,,,2671,4538,0.158
Albania,ALB,2021-08-08,1259952,706470,553482,,,8124,43.86,24.59,19.27,,2828,4815,0.168
Albania,ALB,2021-08-09,,,,,,8191,,,,,2851,5059,0.176
Albania,ALB,2021-08-10,1280239,720232,560007,,,8371,44.56,25.07,19.49,,2914,5311,0.185
Albania,ALB,2021-08-11,,,,,,8679,,,,,3021,5700,0.198
Albania,ALB,2021-08-12,,,,,,8863,,,,,3085,6015,0.209
Albania,ALB,2021-08-13,1309995,742540,567455,,,9236,45.6,25.85,19.75,,3215,6436,0.224
Albania,ALB,2021-08-14,,,,,,8993,,,,,3130,6396,0.223
Albania,ALB,2021-08-15,1321198,750965,570233,,,8749,45.99,26.14,19.85,,3045,6356,0.221
Albania,ALB,2021-08-16,1330754,757938,572816,,9556,8666,46.32,26.38,19.94,,3016,6370,0.222
Albania,ALB,2021-08-17,1340339,764997,575342,,9585,8586,46.65,26.63,20.03,,2989,6395,0.223
Albania,ALB,2021-08-18,,,,,,8447,,,,,2940,6189,0.215
Albania,ALB,2021-08-19,1358228,776986,581242,,,8307,47.28,27.05,20.23,,2891,5983,0.208
Albania,ALB,2021-08-20,,,,,,7970,,,,,2774,5545,0.193
Albania,ALB,2021-08-21,1373349,785724,587625,,,8250,47.8,27.35,20.45,,2872,5567,0.194
Albania,ALB,2021-08-22,1376763,787510,589253,,3414,7938,47.92,27.41,20.51,,2763,5221,0.182
Albania,ALB,2021-08-23,1386713,792663,594050,,9950,7994,48.27,27.59,20.68,,2783,4961,0.173
Albania,ALB,2021-08-24,1396390,797441,598949,,9677,8007,48.61,27.76,20.85,,2787,4635,0.161
Albania,ALB,2021-08-25,1405653,802394,603259,,9263,8053,48.93,27.93,21.0,,2803,4486,0.156
Albania,ALB,2021-08-26,1415907,807368,608539,,10254,8240,49.28,28.1,21.18,,2868,4340,0.151
Albania,ALB,2021-08-27,1427977,812555,615422,,12070,8884,49.7,28.28,21.42,,3092,4457,0.155
Albania,ALB,2021-08-28,,,,,,9003,,,,,3134,4290,0.149
Albania,ALB,2021-08-29,1444764,818955,625809,,,9714,50.29,28.51,21.78,,3381,4492,0.156
Albania,ALB,2021-08-30,1458048,824170,633878,,13284,10191,50.75,28.69,22.06,,3547,4501,0.157
Albania,ALB,2021-08-31,1472316,830396,641920,,14268,10847,51.25,28.9,22.34,,3776,4708,0.164
Albania,ALB,2021-09-01,1485250,836613,648637,,12934,11371,51.7,29.12,22.58,,3958,4888,0.17
Albania,ALB,2021-09-02,1499898,844304,655594,,14648,11999,52.21,29.39,22.82,,4177,5277,0.184
Albania,ALB,2021-09-03,,,,,,11679,,,,,4065,5285,0.184
Albania,ALB,2021-09-04,,,,,,11885,,,,,4137,5577,0.194
Albania,ALB,2021-09-05,,,,,,12091,,,,,4209,5869,0.204
Albania,ALB,2021-09-06,1539232,865281,673951,,,11598,53.58,30.12,23.46,,4037,5873,0.204
Albania,ALB,2021-09-07,1553626,872116,681510,,14394,11616,54.08,30.36,23.72,,4043,5960,0.207
Albania,ALB,2021-09-08,1567313,879459,687854,,13687,11723,54.55,30.61,23.94,,4080,6121,0.213
Albania,ALB,2021-09-09,1579402,885981,693421,,12089,11358,54.98,30.84,24.14,,3953,5954,0.207
Albania,ALB,2021-09-10,1589575,890978,698597,,10173,11406,55.33,31.01,24.32,,3970,5919,0.206
Albania,ALB,2021-09-11,1598196,895363,702833,,8621,11233,55.63,31.17,24.46,,3910,5796,0.202
Albania,ALB,2021-09-12,1601552,896926,704626,,3356,10308,55.75,31.22,24.53,,3588,5270,0.183
Albania,ALB,2021-09-13,1610157,900814,709343,,8605,10132,56.05,31.36,24.69,,3527,5076,0.177
Albania,ALB,2021-09-14,1618111,904594,713517,,7954,9212,56.32,31.49,24.84,,3206,4640,0.162
Albania,ALB,2021-09-15,1625636,908232,717404,,7525,8332,56.58,31.61,24.97,,2900,4110,0.143
Albania,ALB,2021-09-16,1632986,911372,721614,,7350,7655,56.84,31.72,25.12,,2665,3627,0.126
Albania,ALB,2021-09-17,1640239,914401,725838,,7253,7238,57.09,31.83,25.26,,2519,3346,0.116
Albania,ALB,2021-09-18,,,,,,6695,,,,,2330,2999,0.104
Albania,ALB,2021-09-19,1649884,918307,731577,,,6905,57.43,31.96,25.46,,2403,3054,0.106
Albania,ALB,2021-09-20,1657595,921001,736594,,7711,6777,57.7,32.06,25.64,,2359,2884,0.1
Albania,ALB,2021-09-21,1665590,923771,741819,,7995,6783,57.98,32.15,25.82,,2361,2740,0.095
Albania,ALB,2021-09-22,1674093,926652,747441,,8503,6922,58.27,32.25,26.02,,2409,2631,0.092
Albania,ALB,2021-09-23,1683644,929624,754020,,9551,7237,58.6,32.36,26.25,,2519,2607,0.091
Albania,ALB,2021-09-24,1693555,932595,760960,,9911,7617,58.95,32.46,26.49,,2651,2599,0.09
Albania,ALB,2021-09-25,,,,,,7955,,,,,2769,2624,0.091
Albania,ALB,2021-09-26,,,,,,8294,,,,,2887,2650,0.092
Albania,ALB,2021-09-27,1715133,938985,776148,,,8220,59.7,32.68,27.02,,2861,2569,0.089
Albania,ALB,2021-09-28,1723996,941418,782578,,8863,8344,60.01,32.77,27.24,,2904,2521,0.088
Albania,ALB,2021-09-29,1732549,944011,788538,,8553,8351,60.31,32.86,27.45,,2907,2480,0.086
Albania,ALB,2021-09-30,1741373,946495,794878,,8824,8247,60.61,32.95,27.67,,2871,2410,0.084
Albania,ALB,2021-10-01,1749106,948553,800553,,7733,7936,60.88,33.02,27.87,,2762,2280,0.079
Albania,ALB,2021-10-02,1756040,950620,805420,,6934,7899,61.12,33.09,28.03,,2749,2271,0.079
Albania,ALB,2021-10-03,,,,,,7491,,,,,2607,2133,0.074
Albania,ALB,2021-10-04,1764714,952949,811765,,,7083,61.43,33.17,28.26,,2465,1995,0.069
Albania,ALB,2021-10-05,1771542,955083,816459,,6828,6792,61.66,33.24,28.42,,2364,1952,0.068
Albania,ALB,2021-10-06,1778093,957147,820946,,6551,6506,61.89,33.32,28.58,,2265,1877,0.065
Albania,ALB,2021-10-07,1783984,958874,825110,,5891,6087,62.1,33.38,28.72,,2119,1768,0.062
Albania,ALB,2021-10-08,1789592,960652,828940,,5608,5784,62.29,33.44,28.85,,2013,1728,0.06
Albania,ALB,2021-10-09,1795351,962281,833070,,5759,5616,62.49,33.49,29.0,,1955,1666,0.058
Albania,ALB,2021-10-10,,,,,,5600,,,,,1949,1777,0.062
Albania,ALB,2021-10-11,1803799,,834469,,,5584,62.79,,29.05,,1944,1889,0.066
Albania,ALB,2021-10-12,1810433,968117,842316,,6634,5556,63.02,33.7,29.32,,1934,1862,0.065
Albania,ALB,2021-10-13,1816580,970703,845877,,6147,5498,63.23,33.79,29.44,,1914,1937,0.067
Albania,ALB,2021-10-14,,,,,,5381,,,,,1873,2010,0.07
Albania,ALB,2021-10-15,,,,,,5304,,,,,1846,2075,0.072
Albania,ALB,2021-10-16,,,,,,5205,,,,,1812,2162,0.075
Albania,ALB,2021-10-17,1836856,979655,857201,,,5326,63.94,34.1,29.84,,1854,2204,0.077
Albania,ALB,2021-10-18,1842661,982467,860194,,5805,5552,64.14,34.2,29.94,,1933,2328,0.081
Albania,ALB,2021-10-19,1848634,985320,863314,,5973,5457,64.35,34.3,30.05,,1899,2458,0.086
Albania,ALB,2021-10-20,1854615,988414,866201,,5981,5434,64.55,34.4,30.15,,1891,2530,0.088
Albania,ALB,2021-10-21,1860335,991371,868964,,5720,5527,64.75,34.51,30.25,,1924,2633,0.092
Albania,ALB,2021-10-22,1865942,994446,871496,,5607,5603,64.95,34.61,30.33,,1950,2752,0.096
Albania,ALB,2021-10-23,,,,,,5448,,,,,1896,2696,0.094
Albania,ALB,2021-10-24,1873903,998130,875773,,,5292,65.23,34.74,30.48,,1842,2639,0.092
Albania,ALB,2021-10-25,1879391,1000993,878398,,5488,5247,65.42,34.84,30.57,,1826,2647,0.092
Albania,ALB,2021-10-26,,,,,,5226,,,,,1819,2720,0.095
Albania,ALB,2021-10-27,1891041,1007734,883307,,,5204,65.82,35.08,30.75,,1811,2760,0.096
Albania,ALB,2021-10-28,1896652,1011039,885613,,5611,5188,66.02,35.19,30.83,,1806,2810,0.098
Albania,ALB,2021-10-29,1901824,1013959,887865,,5172,5126,66.2,35.29,30.9,,1784,2788,0.097
